"id","url","title","rating","user_rated","chapters","views","bookmarked","last_update"
5738,https://www.mgeko.cc/manga/verndio-surreal-sword-saga/,Verndio - Surreal Sword Saga,"0.0","0","20-eng-li","138 K","182","2 years, 7 months"
5739,https://www.mgeko.cc/manga/moshin-hunter-mg1/,Moshin Hunter,"4.0","2","113-eng-li","685 K","1.0 K","4 months"
5740,https://www.mgeko.cc/manga/isekai-kankoshi-wa-shugyo-chuu/,Isekai Kankoshi wa Shugyo Chuu!!,"0.0","0","1-eng-li","40 K","164","4 years"
5741,https://www.mgeko.cc/manga/shadow-queen/,Shadow Queen,"0.0","0","60-2-eng-li","454 K","735","3 years, 2 months"
5742,https://www.mgeko.cc/manga/isekai-izakaya-nobu/,Isekai Izakaya “Nobu”,"5.0","2","80-eng-li","706 K","612","1 year, 1 month"
5743,https://www.mgeko.cc/manga/history-s-strongest-martial-brother/,History's Strongest Martial Brother,"0.0","0","16-eng-li","111 K","95","3 years, 10 months"
5744,https://www.mgeko.cc/manga/isekai-de-shippai-shinai-100-no-houhou/,Isekai de Shippai Shinai 100 no Houhou,"0.0","0","24-eng-li","128 K","239","2 years"
5745,https://www.mgeko.cc/manga/the-king-of-cave-will-live-a-paradise-life/,The King of Cave Will Live a Paradise Life,"3.8","8","33-1-eng-li","2.5 M","3.9 K","1 month, 3 weeks"
5746,https://www.mgeko.cc/manga/henkyou-gurashi-no-maou-tensei-shite-saikyou-no-majutsushi-ni-naru/,"Henkyou Gurashi no Maou, Tensei shite Saikyou no Majutsushi ni naru","3.8","4","44-eng-li","1.6 M","3.0 K","1 month, 1 week"
5747,https://www.mgeko.cc/manga/moto-sekai-ichi-i-subchara-ikusei-nikki-hai-player-isekai-wo-kouryakuchuu/,"Moto Sekai Ichi'i Subchara Ikusei Nikki: Hai Player, Isekai wo Kouryakuchuu!","3.4","5","60-eng-li","1.6 M","2.6 K","1 month, 3 weeks"
5748,https://www.mgeko.cc/manga/mofumofu-to-isekai-slow-life-o-mezashimasu/,Mofumofu to Isekai Slow Life o Mezashimasu,"0.0","0","30-eng-li","524 K","1.1 K","2 years, 4 months"
5749,https://www.mgeko.cc/manga/the-swordsman-called-the-countless-swords-sorcerer/,The Swordsman Called the Countless Swords Sorcerer,"0.0","0","28-eng-li","765 K","1.2 K","5 months, 3 weeks"
5750,https://www.mgeko.cc/manga/rakudai-kenja-no-gakuin-musou/,Rakudai Kenja no Gakuin Musou,"4.0","1","19-7-eng-li","2.2 M","2.4 K","9 months, 2 weeks"
5751,https://www.mgeko.cc/manga/saihate-no-paladin/,Saihate no Paladin,"4.5","2","66-1-eng-li","1.5 M","1.6 K","1 month"
5752,https://www.mgeko.cc/manga/isekai-cheat-kaitakuki/,Isekai Cheat Kaitakuki,"4.0","1","12-eng-li","476 K","1.2 K","2 months, 1 week"
5753,https://www.mgeko.cc/manga/dungeon-reset-mg1/,Dungeon Reset,"4.4","14","225-eng-li","5.6 M","5.2 K","1 day, 1 hour"
5754,https://www.mgeko.cc/manga/henkyou-no-roukishi-bard-loen/,Henkyou no Roukishi - Bard Loen,"5.0","2","35-eng-li","291 K","488","1 year, 7 months"
5755,https://www.mgeko.cc/manga/unparalleled-path-reincarnated-as-the-ai-for-a-space-battleship/,Unparalleled Path ~ Reincarnated as the AI for a Space Battleship ~,"0.0","0","15-eng-li","330 K","984","1 year, 9 months"
5756,https://www.mgeko.cc/manga/hunt-twelve-saints-start-of-apocalypse/,"Hunt twelve saints, start of apocalypse","0.0","0","9-eng-li","70 K","155","3 years"
5757,https://www.mgeko.cc/manga/souzai-saishuka-no-isekai-ryokouki/,Souzai Saishuka no Isekai Ryokouki,"4.8","5","58-eng-li","1.5 M","2.5 K","1 week"
5758,https://www.mgeko.cc/manga/cheat-skill-shisha-sosei-ga-kakusei-shite-inishie-no-maougun-wo-fukkatsu-sasete-shimaimashita/,"Cheat Skill ""Shisha Sosei"" ga Kakusei Shite, Inishie no Maougun wo Fukkatsu Sasete Shimaimashita","2.6","5","39-eng-li","1.3 M","2.1 K","1 week, 2 days"
5759,https://www.mgeko.cc/manga/shijou-saikyou-orc-san-no-tanoshii-tanetsuke-harem-zukuri/,Shijou Saikyou Orc-san no Tanoshii Tanetsuke Harem Zukuri,"0.0","0","99-eng-li","2.2 M","2.1 K","11 months, 3 weeks"
5760,https://www.mgeko.cc/manga/end-and-save/,End and Save,"0.0","0","82-eng-li","204 K","151","3 years, 8 months"
5761,https://www.mgeko.cc/manga/ballad-x-opera/,Ballad x Opera,"0.0","0","3-eng-li","15 K","18","4 years"
5762,https://www.mgeko.cc/manga/top-corner/,Top Corner,"0.0","0","72-eng-li","720 K","531","1 year, 2 months"
5763,https://www.mgeko.cc/manga/isekai-shikkaku/,Isekai Shikkaku,"4.0","4","54-eng-li","1.1 M","1.3 K","1 month, 1 week"
5764,https://www.mgeko.cc/manga/11me/,"11me","0.0","0","9-eng-li","69 K","104","3 years, 11 months"
5765,https://www.mgeko.cc/manga/dokuganryu-date-masamune/,Dokuganryu Date Masamune,"0.0","0","4-eng-li","19 K","17","4 years"
5766,https://www.mgeko.cc/manga/summoned-to-a-parallel-fantasy-world-many-times/,Summoned to a parallel fantasy world many times,"4.1","17","41-eng-li","2.9 M","5.4 K","1 month, 2 weeks"
5767,https://www.mgeko.cc/manga/welcome-to-cheap-restaurant-of-outcast/,Welcome to Cheap Restaurant of Outcast!,"4.0","3","48-eng-li","878 K","1.3 K","6 days, 8 hours"
5768,https://www.mgeko.cc/manga/the-revenge-of-the-soul-eater/,The Revenge of the Soul Eater,"0.0","0","10-eng-li","491 K","1.2 K","1 year, 1 month"
5769,https://www.mgeko.cc/manga/isekai-de-cheat-skill-wo-te-ni-shita-ore-wa-genjitsu-sekai-wo-mo-musou-suru-level-up-wa-jinsei-wo-kaeta/,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru ~Level Up wa Jinsei wo Kaeta~","4.0","4","29-eng-li","3.8 M","7.3 K","6 months"
5770,https://www.mgeko.cc/manga/taming-masterasd/,Taming Master,"4.1","10","143-eng-li","4.2 M","5.4 K","4 days, 7 hours"
5771,https://www.mgeko.cc/manga/tensei-inja-wa-hokusoemu/,Tensei Inja wa Hokusoemu,"0.0","0","17-eng-li","720 K","1.6 K","5 months"
5772,https://www.mgeko.cc/manga/cheat-yakushi-no-slow-life-isekai-ni-tsukurou-drugstore/,Cheat Yakushi no Slow Life: Isekai ni Tsukurou Drugstore,"0.0","0","50-eng-li","576 K","1.1 K","12 months"
5773,https://www.mgeko.cc/manga/is-it-tough-being-a-friendw/,Is it Tough Being a Friend?,"5.0","1","33-eng-li","341 K","640","1 year, 5 months"
5774,https://www.mgeko.cc/manga/campus-martial-god/,Campus Martial God,"0.0","0","40-eng-li","203 K","204","3 years, 10 months"
5775,https://www.mgeko.cc/manga/the-worlds-strongest-hard-worker/,THE WORLD’S STRONGEST HARD WORKER,"0.0","0","19-eng-li","630 K","1.0 K","2 years, 9 months"
5776,https://www.mgeko.cc/manga/yomawari-sensei/,Yomawari Sensei,"0.0","0","29-eng-li","58 K","31","4 years"
5777,https://www.mgeko.cc/manga/toki-tsukai-majutsushi-no-tensei-musou/,Toki Tsukai Majutsushi no Tensei Musou,"0.0","0","1.1-eng-li","68 K","318","4 years"
5778,https://www.mgeko.cc/manga/vermeil-in-gold-a-magician-pushes-through-the-magical-world-with-the-strongest-disaster/,Vermeil in Gold - A Magician Pushes Through the Magical World With the Strongest Disaster,"4.0","1","31-eng-li","1.1 M","1.0 K","6 days, 6 hours"
5779,https://www.mgeko.cc/manga/i-think-ill-hide-my-true-ability-to-the-last-m/,I Think I’ll Hide My True Ability to the Last Moment,"3.0","2","31-eng-li","1.4 M","3.0 K","5 months, 3 weeks"
5780,https://www.mgeko.cc/manga/savepoint-lv-1/,Savepoint Lv. 1,"0.0","0","2-eng-li","20 K","43","4 years"
5781,https://www.mgeko.cc/manga/if-ai-rules-the-world/,If AI Rules The World,"0.0","0","51-eng-li","347 K","315","2 years, 8 months"
5782,https://www.mgeko.cc/manga/homeless/,Homeless,"5.0","2","270-eng-li","984 K","261","1 month"
5783,https://www.mgeko.cc/manga/world-end-solte/,World End Solte,"0.0","0","1-eng-li","15 K","29","4 years"
5784,https://www.mgeko.cc/manga/gaikotsu-kishi-sama-tadaima-isekai-e-odekake-chuu/,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekake-chuu","4.0","2","63-eng-li","568 K","1.0 K","2 months"
5785,https://www.mgeko.cc/manga/picking-up-beast-girls-in-the-end-times/,Picking Up Beast Girls In The End Times,"0.0","0","5-eng-li","130 K","391","3 years, 9 months"
5786,https://www.mgeko.cc/manga/taoist-daxiangwuxing/,Taoist (DaXiangWuXing),"5.0","1","158-eng-li","1.5 M","1.2 K","1 year, 8 months"
5787,https://www.mgeko.cc/manga/risou-no-himo-seikatsu/,Risou no Himo Seikatsu,"4.0","3","72-eng-li","1.5 M","2.1 K","3 days, 17 hours"
5788,https://www.mgeko.cc/manga/i-was-summoned-by-the-demon-lord-but-i-can-t-understand-her-language/,"I Was Summoned by the Demon Lord, but I Can't Understand Her Language","5.0","1","31-eng-li","380 K","682","5 months"
5789,https://www.mgeko.cc/manga/the-warrior-from-the-golden-days/,The Warrior From the Golden Days,"0.0","0","5-eng-li","41 K","67","4 years"
5790,https://www.mgeko.cc/manga/elf-deck-to-senjou-gurashi/,Elf Deck To Senjou Gurashi,"5.0","1",end-eng-li,"79 K","128","3 years, 10 months"
5791,https://www.mgeko.cc/manga/it-seems-the-production-skill-acquired-in-another-world-is-the-strongest/,It Seems the Production Skill Acquired in Another World is the Strongest.,"3.7","3","41-eng-li","1.2 M","2.7 K","2 weeks, 2 days"
5792,https://www.mgeko.cc/manga/the-otherworldly-infection-story-that-started-with-a-virus-reincarnation/,The Otherworldly Infection Story that Started with a Virus Reincarnation,"4.0","4","18.1-eng-li","588 K","1.4 K","1 year, 4 months"
5793,https://www.mgeko.cc/manga/yuusha-no-gawari-ni-maou-toubatsu-shitara-tegara-o-yokodoroi-saremashita/,Yuusha No Gawari Ni Maou Toubatsu Shitara Tegara O Yokodoroi Saremashita,"0.0","0","11-eng-li","97 K","209","1 year, 1 month"
5794,https://www.mgeko.cc/manga/re-monster/,RE:MONSTER,"3.4","7","103-eng-li","3.9 M","4.4 K","3 months, 2 weeks"
5795,https://www.mgeko.cc/manga/the-fog/,The Fog,"4.0","1","50-eng-li","82 K","50","4 years"
5796,https://www.mgeko.cc/manga/glass-wall/,Glass Wall,"0.0","0","103-eng-li","151 K","109","1 year, 8 months"
5797,https://www.mgeko.cc/manga/ore-no-ie-ga-maryoku-spot-datta-ken-sundeiru-dake-de-sekai-saikyou/,Ore no Ie ga Maryoku Spot datta Ken – Sundeiru dake de Sekai Saikyou,"4.0","4","199-eng-li","2.8 M","2.9 K","1 week"
5798,https://www.mgeko.cc/manga/tenohira-kaitaku-mura-de-isekai-kenkokuki-fueteku-yome-tachi-to-nonbiri-mujintou-life/,Tenohira Kaitaku Mura de Isekai Kenkokuki: Fueteku Yome-tachi to Nonbiri Mujintou Life,"3.0","2","51-eng-li","1.3 M","2.2 K","4 months, 3 weeks"
5799,https://www.mgeko.cc/manga/nightmare-world/,Nightmare World,"0.0","0","75-eng-li","555 K","435","3 years, 8 months"
5800,https://www.mgeko.cc/manga/super-keyboard-man/,Super Keyboard Man,"0.0","0","167-eng-li","1.2 M","633","1 year, 10 months"
5801,https://www.mgeko.cc/manga/i-who-blocked-the-demon-kings-ultimate-attack-ended-up-as-the-little-heros-nanny/,"I, who blocked the demon king’s ultimate attack, ended up as the little hero’s nanny","0.0","0","26-eng-li","128 K","218","3 years, 10 months"
5802,https://www.mgeko.cc/manga/isekai-ryouridou/,Isekai Ryouridou,"3.7","3","56-eng-li","798 K","1.2 K","2 weeks, 2 days"
5803,https://www.mgeko.cc/manga/the-reincarnated-inferior-magic-swor/,The Reincarnated Inferior Magic Swordsman,"3.0","1","89-eng-li","3.0 M","3.6 K","1 year, 1 month"
5804,https://www.mgeko.cc/manga/supreme-taoist/,Supreme Taoist,"0.0","0","44-eng-li","428 K","423","2 years, 11 months"
5805,https://www.mgeko.cc/manga/return-of-immortal-emperor-mg1/,Return of Immortal Emperor,"5.0","1","387-eng-li","3.1 M","1.7 K","1 year"
5806,https://www.mgeko.cc/manga/female-cultivators-are-after-me/,Female Cultivators Are After Me,"3.0","2","34-eng-li","459 K","627","3 years, 6 months"
5807,https://www.mgeko.cc/manga/kage-no-jitsuryokusha-ni-naritakute-m/,Kage no Jitsuryokusha ni Naritakute,"5.0","1","66-2-eng-li","3.0 M","4.7 K","2 months, 3 weeks"
5808,https://www.mgeko.cc/manga/the-weakest-occupation-blacksmith-but-it-s-actually-the-strongest/,"The Weakest Occupation ""Blacksmith,"" but It's Actually the Strongest","2.0","7","163-eng-li","5.8 M","4.3 K","1 year"
5809,https://www.mgeko.cc/manga/idea-the-divine-dragon/,Idea the Divine Dragon,"0.0","0","2-eng-li","31 K","129","4 years"
5810,https://www.mgeko.cc/manga/strange-detective/,Strange detective,"0.0","0","16-eng-li","65 K","109","3 years, 8 months"
5811,https://www.mgeko.cc/manga/the-sorcerer-king-of-destruction-and-the-golem-of-the-barbarian-queen/,The Sorcerer King of Destruction and the Golem of the Barbarian Queen,"5.0","1","12.3-eng-li","574 K","1.1 K","3 years, 1 month"
5812,https://www.mgeko.cc/manga/bodyguard-of-the-goddess/,Bodyguard of the Goddess,"0.0","0","84.end-eng-li","371 K","290","3 years, 1 month"
5813,https://www.mgeko.cc/manga/target-1-billion-points-open-the-ultimate-game-of-second-life/,Target 1 Billion Points! Open The Ultimate Game Of Second Life!,"0.0","0","61-eng-li","389 K","524","2 years, 5 months"
5814,https://www.mgeko.cc/manga/divine-emperor/,Divine Emperor,"0.0","0","105-eng-li","1.1 M","630","3 years, 7 months"
5815,https://www.mgeko.cc/manga/the-strongest-cheat-player/,The Strongest Cheat Player,"0.0","0","38-eng-li","362 K","527","3 years, 4 months"
5816,https://www.mgeko.cc/manga/pantheon-of-gods/,Pantheon of Gods,"0.0","0","43-eng-li","269 K","436","1 year, 9 months"
5817,https://www.mgeko.cc/manga/the-max-level-hero-has-returned-mang/,The Max Level Hero has Returned!,"4.0","60","184-eng-li","12 M","12 K","3 days, 8 hours"
5818,https://www.mgeko.cc/manga/garbage-hero-a-revenge-story-of-a-hero-who-got-summoned-to-another-world/,GARBAGE HERO: A REVENGE STORY OF A HERO WHO GOT SUMMONED TO ANOTHER WORLD,"3.8","5","48-eng-li","1.9 M","3.3 K","2 days, 9 hours"
5819,https://www.mgeko.cc/manga/ore-dake-haireru-kakushi-dungeon-kossori-kitaete-sekai-saikyou/,Ore dake Haireru Kakushi Dungeon: Kossori Kitaete Sekai Saikyou,"3.0","2","65-eng-li","646 K","997","2 years, 3 months"
5820,https://www.mgeko.cc/manga/the-comeback-of-the-demon-king-who-formed-a-demon-s-guild-after-being-vanquished-by-the-hero/,The Comeback of the Demon King,"4.3","4","65-eng-li","470 K","1.1 K","2 months, 1 week"
5821,https://www.mgeko.cc/manga/imiko-to-yobareta-shoukanshi/,Imiko to Yobareta Shoukanshi,"1.0","1","6-2-eng-li","147 K","420","1 year"
5822,https://www.mgeko.cc/manga/i-want-to-be-a-receptionist-of-the-magic-world/,I Want to Be a Receptionist of The Magic World!,"5.0","1","22-eng-li","274 K","538","2 years, 8 months"
5823,https://www.mgeko.cc/manga/lifeafter/,Lifeafter,"0.0","0","22-eng-li","233 K","467","3 years, 2 months"
5824,https://www.mgeko.cc/manga/mushoku-no-eiyuu-betsu-ni-skill-nanka-iranakattan-daga/,Mushoku no Eiyuu: Betsu ni Skill Nanka Iranakattan daga,"3.3","3","39-eng-li","923 K","1.7 K","1 year, 2 months"
5825,https://www.mgeko.cc/manga/yofukashi-no-uta/,Yofukashi no Uta,"5.0","1","200-5-eng-li","1.5 M","824","6 months"
5826,https://www.mgeko.cc/manga/inferior-psychic-underworld-returnee/,Inferior Psychic Underworld Returnee,"3.0","2","10-eng-li","451 K","1.5 K","3 years"
5827,https://www.mgeko.cc/manga/elio-the-fugitive/,Elio The Fugitive,"2.0","1","41-eng-li","92 K","53","4 years"
5828,https://www.mgeko.cc/manga/doryoku-shisugita-sekai-saikyou-no-butouka-ha-mahou-sekai-wo-yoyuu-de-ikinuku/,"Doryoku Shisugita Sekai Saikyou no Butouka ha, Mahou Sekai wo Yoyuu de Ikinuku","0.0","0","27-eng-li","262 K","471","3 years, 11 months"
5829,https://www.mgeko.cc/manga/worlds-beginning-golden-crow/,World’s Beginning Golden Crow,"0.0","0","79-eng-li","307 K","250","3 years, 7 months"
5830,https://www.mgeko.cc/manga/virtual-world-close-combat-mage-mg1/,Virtual World: Close Combat Mage,"3.5","6","352-eng-li","1.5 M","1.3 K","1 week, 1 day"
5831,https://www.mgeko.cc/manga/high-school-legend-red-dragon/,High School Legend Red Dragon,"0.0","0","198-eng-li","288 K","217","4 months, 2 weeks"
5832,https://www.mgeko.cc/manga/aletheia/,Aletheia,"0.0","0","21-eng-li","66 K","70","4 years, 1 month"
5833,https://www.mgeko.cc/manga/balemount/,Balemount,"0.0","0","4-eng-li","31 K","21","4 years, 1 month"
5834,https://www.mgeko.cc/manga/the-wolf-that-picked-something-up/,The Wolf That Picked Something Up,"3.3","3","130-eng-li","656 K","521","2 weeks, 6 days"
5835,https://www.mgeko.cc/manga/bowblade-spirit-old-version/,Bowblade Spirit (old version),"0.0","0","19-eng-li","82 K","38","4 years"
5836,https://www.mgeko.cc/manga/kind-ah-dai-webnovel-edition22/,Kind Ah-Dai (Webnovel Edition),"0.0","0","181-eng-li","1.1 M","815","2 years, 9 months"
5837,https://www.mgeko.cc/manga/the-strongest-dull-princes-secret-battle-for-the-throne/,The Strongest Dull Prince’s Secret Battle for the Throne,"3.0","2","29.2-eng-li","2.0 M","2.7 K","1 year, 8 months"
5838,https://www.mgeko.cc/manga/how-to-use-an-angel/,How to Use an Angel,"0.0","0","36-eng-li","147 K","156","3 years, 9 months"
5839,https://www.mgeko.cc/manga/people-looked-down-on-me-for-having-a/,People looked down on me for having a crummy job but it really isn't all that bad?,"4.0","1","31-eng-li","969 K","2.4 K","13 hours, 17 minutes"
5840,https://www.mgeko.cc/manga/for-my-daughter-i-might-even-be-able-to-defeat-the-demon-king/,"For My Daughter, I Might Even Be Able to Defeat the Demon King","0.0","0","33-9-eng-li","179 K","241","3 years, 4 months"
5841,https://www.mgeko.cc/manga/the-reincarnated-sword-saint-wants-to-take-it-easy/,"The Reincarnated ""Sword Saint"" Wants to Take It Easy","0.0","0","20-eng-li","865 K","1.6 K","2 years, 10 months"
5842,https://www.mgeko.cc/manga/cultivators-in-the-city/,Cultivators in the City,"0.0","0","191-eng-li","1.3 M","693","2 years"
5843,https://www.mgeko.cc/manga/dororo-to-hyakkimaru-den/,Dororo to Hyakkimaru-Den,"0.0","0","14-eng-li","54 K","45","3 years, 12 months"
5844,https://www.mgeko.cc/manga/someday-will-i-be-the-greatest-alchemist/,Someday Will I Be the Greatest Alchemist?,"3.7","9","54-eng-li","1.1 M","1.9 K","2 weeks, 1 day"
5845,https://www.mgeko.cc/manga/saving-the-villain-who-was-abandone/,Saving the Villain Who was Abandoned by the Female Lead,"0.0","0","67-eng-li","330 K","641","1 year, 11 months"
5846,https://www.mgeko.cc/manga/maou-gakuin-no-futekigousha/,Maou Gakuin No Futekigousha,"1.0","1","15-4-eng-li","195 K","333","3 years, 6 months"
5847,https://www.mgeko.cc/manga/chasing-the-sky/,Chasing The Sky,"0.0","0","5.1-eng-li","37 K","86","4 years, 1 month"
5848,https://www.mgeko.cc/manga/matchless-emperor-mg1/,Matchless Emperor,"5.0","1","326-eng-li","2.5 M","1.1 K","1 year, 10 months"
5849,https://www.mgeko.cc/manga/blinded-by-the-setting-sun-mg1/,Blinded by the Setting Sun,"3.7","7","183-eng-li","1.0 M","1.0 K","1 week"
5850,https://www.mgeko.cc/manga/the-constellation-that-returned-from-hell-mg1/,The Constellation That Returned From Hell,"4.3","16","184-eng-li","7.5 M","7.8 K","2 days, 15 hours"
5851,https://www.mgeko.cc/manga/odyssey/,Odyssey,"0.0","0","4-eng-li","21 K","32","4 years"
5852,https://www.mgeko.cc/manga/royal-agent/,Royal Agent,"0.0","0","24-eng-li","114 K","172","3 years, 11 months"
5853,https://www.mgeko.cc/manga/my-wicked-little-girl/,My Wicked Little Girl,"0.0","0","0-eng-li","26 K","170","4 years, 1 month"
5854,https://www.mgeko.cc/manga/stairs/,Stairs,"0.0","0","30-eng-li","313 K","580","3 years, 2 months"
5855,https://www.mgeko.cc/manga/max-level-returner-mg/,Max Level Returner,"3.3","4","200-eng-li","3.9 M","3.9 K","1 year, 3 months"
5856,https://www.mgeko.cc/manga/secret-arts-of-the-nine-star-tyrant-body22f/,Secret Arts Of The Nine Star Tyrant Body,"0.0","0","62-eng-li","488 K","492","3 years, 3 months"
5857,https://www.mgeko.cc/manga/ragna-crimson2/,Ragna Crimson,"5.0","1","76-eng-li","1.8 M","1.9 K","4 months"
5858,https://www.mgeko.cc/manga/the-strongest-tang-xuanzang/,The Strongest Tang XuanZang,"0.0","0","81-eng-li","173 K","170","3 years, 3 months"
5859,https://www.mgeko.cc/manga/the-princess-in-the-dumpster/,The Princess in the Dumpster,"5.0","1","72-eng-li","490 K","747","2 years, 4 months"
5860,https://www.mgeko.cc/manga/peerless-medicinal-sage/,Peerless Medicinal Sage,"0.0","0","259-eng-li","1.1 M","974","1 year, 1 month"
5861,https://www.mgeko.cc/manga/hero-in-white-coat/,Hero in white coat,"0.0","0","8.3-eng-li","394 K","813","1 year, 3 months"
